Edad,Frecuencia_Compras,Monto_Promedio,Tiempo_Cliente,Satisfaccion
36,2,439.84472604383484,56,Bajo
40,6,139.80999742133486,42,Bajo
46,0,460.81049321588546,6,Bajo
47,10,812.364920898897,31,Alto
56,5,829.7789473055475,5,Medio
61,19,417.44813418202,40,Medio
64,2,523.6202289635099,40,Bajo
42,18,43.313828813706074,30,Bajo
54,1,677.688230903911,5,Bajo
64,17,410.55982411739444,12,Medio
25,11,451.0229062525123,7,Medio
59,9,874.9359999079671,45,Medio
33,4,467.2160902150023,13,Bajo
25,8,30.980323765574234,49,Bajo
18,1,235.21598196037175,4,Bajo
61,1,480.86440816517637,50,Bajo
22,5,430.1523298210504,42,Medio
20,9,861.7664359076758,3,Medio
18,17,546.716134213105,12,Alto
21,11,692.7393844959698,1,Medio
57,3,474.6300640730354,27,Bajo
52,16,445.25917671857326,43,Medio
49,14,451.8238017896078,50,Medio
59,5,416.81235399690047,13,Medio
51,15,543.1975519956613,17,Alto
60,16,257.93896773606764,8,Medio
42,2,892.1446419034027,32,Bajo
27,9,339.7546926129342,20,Medio
38,4,156.04859583557337,51,Bajo
63,13,105.58497381176767,17,Bajo
56,12,23.288685968926334,34,Bajo
44,5,428.62751778119286,35,Medio
44,11,195.73487865997043,35,Bajo
19,7,31.431423561375436,38,Bajo
58,4,524.8193508266285,42,Bajo
65,14,683.1787631642538,24,Alto
30,15,94.8935404019933,54,Bajo
26,0,466.311565190463,18,Bajo
69,15,746.1923918147392,50,Alto
53,4,985.9487527983408,46,Bajo
39,2,670.5184411961353,48,Bajo
59,19,252.39115530142539,39,Medio
43,14,719.3881033812096,33,Alto
29,12,601.9501325516317,49,Alto
34,15,219.68129569573225,23,Medio
31,10,852.5997175890792,25,Alto
31,1,433.1303829553249,37,Bajo
51,5,962.3578781867847,27,Medio
37,5,725.6719973733002,1,Medio
28,13,648.1175230855039,21,Alto
33,10,731.0693091017963,59,Alto
68,7,483.3160486300393,49,Medio
48,7,510.1742130236572,10,Medio
23,0,852.6953115902965,31,Bajo
36,6,684.1192512770679,44,Medio
54,5,898.2708919397253,25,Medio
21,7,891.9184860385259,20,Medio
64,18,976.7251337038067,57,Alto
21,19,703.2125122568808,2,Medio
37,7,507.2787004851246,55,Medio
27,13,174.64858320699153,48,Bajo
41,17,708.3267540509431,15,Alto
52,15,298.6619395923314,28,Medio
43,8,290.1180923569579,13,Medio
54,14,245.90489868358742,50,Medio
55,9,876.3708367779357,52,Medio
38,15,869.2848022153366,54,Alto
57,3,634.6607404213576,14,Bajo
56,19,478.2511715570285,50,Medio
38,12,675.393315497811,2,Medio
27,4,611.1571557954068,34,Bajo
55,6,421.5769058401535,35,Medio
63,8,385.834558810778,37,Medio
21,7,388.9663650638967,25,Medio
62,15,593.2420691244779,48,Alto
37,5,651.1926625596176,54,Medio
34,15,457.22433598028755,15,Medio
24,5,969.0045357109126,12,Medio
21,13,93.00726082443623,9,Bajo
46,0,353.57655569423923,58,Bajo
31,8,424.8839362941865,31,Medio
20,12,26.752130030293685,14,Bajo
41,18,371.3076157915429,29,Medio
54,16,280.9728180011141,53,Medio
33,10,510.97590752520597,48,Alto
69,7,343.04644171143656,43,Medio
21,4,728.9203135969966,38,Bajo
41,9,514.833170453572,42,Medio
51,6,138.46461116130172,8,Bajo
47,9,752.5607109029038,48,Medio
35,3,108.23660712184983,3,Bajo
36,8,840.6586763985638,2,Medio
48,13,932.1079721453572,16,Alto
36,1,329.2208372830054,19,Bajo
66,8,926.8812069303016,30,Medio
63,0,795.0780775313129,41,Bajo
36,9,923.2112548937322,16,Medio
39,9,669.6074355516392,31,Medio
41,19,243.28759902720765,54,Medio
62,2,895.5780045418628,58,Bajo
29,5,192.4224254090363,28,Bajo
47,5,220.92994550736017,4,Medio
55,1,278.3523602389601,10,Bajo
48,17,311.20384837171883,51,Medio
53,1,519.3348457097203,45,Bajo
36,11,716.3227868297037,18,Alto
65,4,926.9460926566769,47,Bajo
62,19,97.55321146214742,32,Bajo
53,6,954.8256686059535,30,Medio
47,15,922.1097374258452,36,Alto
66,19,63.45929925922855,9,Bajo
50,0,366.71792631464706,36,Bajo
35,0,815.0119563963431,29,Bajo
69,16,615.4607800246071,16,Alto
66,0,781.3030039479527,28,Bajo
45,19,721.8430054019886,21,Alto
64,12,501.80241199589193,47,Alto
28,8,50.80586549218254,56,Bajo
62,14,588.4255200438561,2,Medio
50,2,58.080986528703015,59,Bajo
34,13,607.6894503597796,46,Alto
23,10,802.4067538687415,35,Alto
21,11,589.1418312148994,54,Alto
37,12,997.0515865160801,28,Alto
65,12,461.30783517862875,55,Medio
64,0,751.3391889679476,36,Bajo
44,9,670.5411588244884,31,Medio
32,2,991.5173746425071,33,Bajo
23,3,716.0868150263341,23,Bajo
64,15,172.3904241447955,41,Bajo
31,7,955.9625293530685,17,Medio
28,15,671.0994541813037,46,Alto
56,16,68.744848498326,49,Bajo
26,18,660.9926227267663,1,Medio
43,14,884.2882126080273,42,Alto
33,15,581.2714433701248,23,Alto
22,14,360.4794416516911,48,Medio
69,1,822.7005377299098,27,Bajo
27,10,784.6868881237712,25,Alto
67,0,548.7403326889878,32,Bajo
20,14,162.81815219694133,19,Bajo
30,18,258.47662066794953,24,Medio
60,3,741.0991324642447,57,Bajo
66,10,808.0213437409782,3,Medio
47,4,286.4726252605799,12,Bajo
62,2,374.30522641491876,35,Bajo
23,12,86.8555663972972,15,Bajo
34,9,716.3273288828348,17,Medio
62,10,13.541769154031034,50,Bajo
68,17,56.07610600687739,32,Bajo
36,1,14.300627106249012,7,Bajo
59,6,648.8663875042406,19,Medio
52,8,423.21325642354105,7,Medio
63,9,304.5712937298969,5,Medio
43,17,913.5740002535392,58,Alto
68,6,200.8747667298406,40,Medio
22,6,395.47433027758655,21,Medio
46,2,940.9086829184741,48,Bajo
54,11,432.835497208672,48,Medio
37,6,559.1467487905873,51,Medio
66,16,89.53349790379269,57,Bajo
38,0,792.2647230245277,47,Bajo
27,4,428.53118931735577,7,Bajo
22,15,802.5099733524986,37,Alto
53,14,261.2596661304322,23,Medio
23,1,428.25396305579596,11,Bajo
43,8,788.6834470013603,10,Medio
21,6,974.1389893732033,57,Medio
56,3,69.02926914339618,21,Bajo
56,19,814.3316156447153,55,Alto
67,17,307.6821769508391,59,Medio
52,3,555.2358480821614,41,Bajo
18,12,297.1913423012404,33,Medio
41,0,617.3110178423103,20,Bajo
53,2,360.2648023375358,33,Bajo
23,15,340.27874206790466,40,Medio
58,3,47.55892980657617,35,Bajo
63,15,155.49080184477342,34,Bajo
61,18,917.9074168768241,36,Alto
48,0,998.2946545845139,27,Bajo
37,4,782.7153701109104,19,Bajo
41,18,293.9444985257519,43,Medio
42,10,408.4206870591566,5,Medio
53,12,742.1084203570219,29,Alto
38,19,968.8284213143661,56,Alto
47,4,460.9164590220739,10,Bajo
41,3,831.2271911354909,56,Bajo
61,3,975.3182333727298,59,Bajo
59,3,874.7384393454442,55,Bajo
47,3,234.87824930361367,40,Bajo
39,19,17.951545236866707,13,Bajo
45,17,497.16088833453097,29,Medio
24,17,536.0472233783141,5,Medio
52,15,209.23786090565793,58,Medio
45,8,291.8276480273495,58,Medio
31,17,767.5016292400614,59,Alto
27,1,475.64378612600245,12,Bajo
33,3,324.1805427642541,59,Bajo
33,11,626.3997670883002,13,Alto
48,6,656.2321584163641,22,Medio
59,14,771.7018190723942,40,Alto
42,6,165.14220280528994,15,Bajo
30,16,744.1020798037204,13,Alto
23,15,603.4341081893143,1,Medio
61,18,66.99614664976914,54,Bajo
26,8,779.671171970877,38,Medio
62,13,389.2494785198532,43,Medio
53,16,337.0771249863412,45,Medio
60,4,453.59440006581804,53,Bajo
37,1,352.7133265330678,52,Bajo
35,19,344.90273628780994,1,Medio
60,15,809.9968910236192,11,Medio
38,13,133.26020182203536,58,Bajo
21,13,970.894067178884,43,Alto
67,0,559.3823279305999,40,Bajo
50,2,191.09475843709978,22,Bajo
44,6,139.90332810236964,35,Bajo
24,14,595.5944368136328,51,Alto
23,18,636.6694494084587,44,Alto
32,19,62.49551331951265,6,Bajo
35,1,250.57189498749796,28,Bajo
49,18,797.5073020092526,31,Alto
28,8,59.12838146609024,55,Bajo
37,18,856.5377772669757,8,Medio
41,4,661.5808517610702,5,Bajo
32,17,440.07902676957275,42,Medio
65,15,352.9685204812067,54,Medio
24,3,29.056474210405025,48,Bajo
38,11,826.9627962943247,44,Alto
59,6,151.2946354288527,17,Bajo
43,13,316.4465719434672,38,Medio
61,11,573.4159105591758,9,Medio
31,2,253.5326740705417,10,Bajo
54,4,502.1690591146793,20,Bajo
38,16,811.2494004513153,14,Alto
35,9,475.8325554423721,14,Medio
22,9,949.4875706784001,26,Medio
20,10,849.0256141725782,29,Alto
40,16,339.70884300976024,49,Medio
43,4,405.9625033380984,27,Bajo
54,12,429.0934597523019,25,Medio
41,9,629.9176583952695,16,Medio
66,8,293.9277718966544,36,Medio
36,16,969.5566474342835,34,Alto
68,0,612.597378397466,16,Bajo
42,3,405.4076421537222,33,Bajo
38,3,648.5597173366516,3,Bajo
29,17,401.4509604244106,23,Medio
58,8,819.6177241696247,11,Medio
50,17,572.1625509462041,48,Alto
67,13,51.550798372006334,58,Bajo
21,14,184.98929874922615,18,Bajo
59,5,866.3440332992393,47,Medio
24,9,567.270828093222,41,Medio
39,14,950.840041748766,44,Alto
50,3,81.69808973207795,29,Bajo
34,17,302.3080237851142,59,Medio
41,17,201.60793950717687,50,Medio
51,16,558.3018893064489,5,Medio
45,11,388.96490276911027,24,Medio
60,6,165.7007987356293,29,Bajo
58,15,646.3243948199514,29,Alto
56,10,540.9353821392147,26,Alto
39,13,281.988888783338,40,Medio
66,2,484.973644204554,3,Bajo
34,18,748.2809318907775,2,Medio
51,17,213.21895780515194,25,Medio
23,9,299.9766892347118,19,Medio
63,5,352.649877223174,40,Medio
23,12,749.2591728290213,2,Medio
51,9,848.4533735553979,19,Medio
18,17,382.6246114771948,1,Medio
27,19,303.65465321557906,27,Medio
38,15,890.5522907681604,54,Alto
22,5,999.371282870752,45,Medio
19,12,673.6501032651811,55,Alto
39,3,990.0808088392889,52,Bajo
65,13,663.3666150238909,49,Alto
19,0,736.1256692877466,35,Bajo
27,19,394.7694415280785,41,Medio
51,4,438.637871529063,5,Bajo
33,7,152.6943073495012,38,Bajo
65,11,824.522514617472,4,Medio
68,1,931.7484405783281,17,Bajo
56,11,627.203752357171,53,Alto
39,4,350.2108353609445,21,Bajo
29,4,162.4761621206226,53,Bajo
41,12,272.5046674082618,48,Medio
64,8,262.8563166433248,31,Medio
57,9,617.3926053219374,48,Medio
55,0,945.5870907099684,22,Bajo
27,2,57.789168088401645,11,Bajo
52,17,11.012076598503516,34,Bajo
68,11,604.1801248711823,49,Alto
66,2,291.2198574589181,15,Bajo
49,8,881.7428589155674,50,Medio
24,1,333.9778048267588,10,Bajo
38,2,296.8402245236004,38,Bajo
37,13,276.8155150061143,32,Medio
43,3,153.40429899556167,53,Bajo
21,18,585.7151695343395,48,Alto
63,12,176.5314663108679,31,Bajo
69,6,430.38484819238795,37,Medio
39,11,466.3623317330924,44,Medio
32,2,30.287126409194713,28,Bajo
57,8,26.63920702293107,31,Bajo
38,1,525.010561869261,6,Bajo
32,8,699.0743849068409,14,Medio
39,11,942.7210574576006,58,Alto
69,11,187.32809131538556,23,Bajo
45,14,112.22622134172174,16,Bajo
31,1,61.56702785787942,25,Bajo
44,17,441.68116708382075,39,Medio
58,12,626.9158936625973,2,Medio
57,13,842.1478231837516,38,Alto
45,4,685.8184334702,41,Bajo
43,9,216.27718118410877,39,Medio
66,11,467.15266273231623,34,Medio
19,9,911.2428828455687,51,Medio
42,10,333.4736518525975,40,Medio
20,1,503.7430614410122,43,Bajo
25,4,958.9796812972597,25,Bajo
61,6,737.3609255179607,36,Medio
50,5,750.2629817852751,16,Medio
59,2,259.8106643690953,57,Bajo
69,12,420.55113712207685,18,Medio
52,2,91.51874146575449,13,Bajo
23,5,610.4606083800284,59,Medio
56,10,112.69286289706923,37,Bajo
69,16,837.5504863838952,27,Alto
40,9,816.4082491497968,34,Medio
42,11,538.2690501110865,11,Medio
67,16,149.7543728650594,1,Bajo
60,3,35.323193363216475,13,Bajo
36,1,798.7415808671467,30,Bajo
22,10,604.1390783812926,5,Medio
68,6,713.8203403804046,18,Medio
28,1,310.7690544790039,14,Bajo
29,17,514.3879104654754,13,Alto
27,3,749.7024288342539,32,Bajo
25,7,467.93767523066157,7,Medio
41,19,605.3703805410436,8,Medio
45,13,791.8309791898827,50,Alto
58,11,223.06843881371506,7,Medio
53,17,75.2696004639075,52,Bajo
54,10,536.5052757026971,49,Alto
38,7,71.50451301289478,16,Bajo
25,1,768.8917214230858,43,Bajo
26,14,722.0193331574508,31,Alto
64,8,882.895544750644,51,Medio
32,18,643.166477053621,27,Alto
65,19,76.52559504485002,33,Bajo
63,7,260.6206042347212,53,Medio
57,18,809.8525261170921,29,Alto
35,4,175.46109314045188,8,Bajo
59,10,701.4956631367385,33,Alto
37,14,782.4567376112732,41,Alto
23,7,336.8106798766887,19,Medio
29,18,329.0744986688794,21,Medio
19,7,562.2246543970555,41,Medio
24,18,862.6734694272161,21,Alto
33,17,231.66713989434572,25,Medio
20,9,941.8456140819786,42,Medio
62,6,603.1274979719071,56,Medio
20,8,992.2052066387535,23,Medio
44,0,98.71758675536941,11,Bajo
67,18,135.2965151416915,33,Bajo
60,4,828.375385676348,20,Bajo
57,18,866.1083366478108,25,Alto
55,0,451.0041014872246,26,Bajo
50,14,716.9304643809116,40,Alto
45,15,868.8817145710831,52,Alto
18,6,52.696510336640394,12,Bajo
25,11,578.210918763326,32,Alto
54,7,854.9458598612247,33,Medio
49,4,404.1733951389272,10,Bajo
65,9,309.3597700513026,4,Medio
60,4,797.7496182438891,15,Bajo
54,16,342.4287176678078,51,Medio
21,4,13.142555202658178,6,Bajo
47,14,959.9768617527751,27,Alto
23,12,596.2020039875083,5,Medio
63,0,821.3227395229704,5,Bajo
36,10,827.0485467192874,18,Alto
49,0,75.74631616900548,28,Bajo
26,10,179.15159739260014,35,Bajo
29,17,318.0094739520509,59,Medio
28,17,327.4922921909096,22,Medio
63,15,662.1982565041037,34,Alto
33,12,626.9015915451579,4,Medio
18,6,499.6438802297156,18,Medio
62,0,219.15109498568026,41,Bajo
38,15,388.16363499340036,51,Medio
47,0,548.1580287805178,26,Bajo
30,16,473.3055124429025,42,Medio
51,5,136.01960776412758,22,Bajo
21,1,653.0153885669046,47,Bajo
45,16,82.32125904255395,33,Bajo
55,5,384.41273625026946,43,Medio
48,13,712.9290541984768,14,Alto
44,17,29.823299174509444,31,Bajo
22,5,574.282990854863,10,Medio
42,9,341.17576440186434,51,Medio
20,17,18.74352498850712,24,Bajo
50,8,198.47943835036213,21,Bajo
21,7,941.5367313379479,48,Medio
42,9,525.9374164500394,8,Medio
37,16,997.2549325828404,32,Alto
51,5,529.5685828610938,31,Medio
43,13,548.4970481673655,34,Alto
22,5,397.9245828035239,23,Medio
52,6,316.94001454410017,25,Medio
45,11,259.03009760161535,7,Medio
46,2,349.9864099693671,19,Bajo
26,13,465.2525700914278,7,Medio
69,18,200.07203072848216,47,Medio
55,15,232.62634088763892,8,Medio
67,6,278.82932098175473,14,Medio
23,7,454.76729301153074,1,Medio
36,17,656.2852331461006,13,Alto
61,12,857.5846887834244,3,Medio
28,8,294.2605188152719,53,Medio
19,9,191.89105693802298,28,Bajo
64,8,385.0589902020494,38,Medio
61,14,895.4392456081372,51,Alto
61,19,19.762121053768073,15,Bajo
26,1,681.089929897168,36,Bajo
38,12,482.3884459474657,53,Medio
41,1,169.43575281107326,3,Bajo
51,18,327.811311011722,4,Medio
39,1,232.70054343826354,5,Bajo
20,2,879.0538462112211,50,Bajo
29,5,487.05465010554036,26,Medio
45,2,567.4633350937678,25,Bajo
47,9,597.7507431436504,10,Medio
43,5,643.2209533563325,8,Medio
65,15,500.6001334721706,12,Alto
38,16,27.694795527952664,54,Bajo
45,18,341.3754600455054,58,Medio
43,2,192.0345083137813,59,Bajo
50,17,683.3414144825601,3,Medio
38,6,66.13760485634619,27,Bajo
52,8,568.1653572005278,50,Medio
69,19,218.52540505155793,23,Medio
51,11,949.3573800823906,40,Alto
58,4,342.18553276467014,58,Bajo
68,2,331.9689794608879,33,Bajo
64,10,924.1508213108165,14,Alto
35,3,423.17444110109994,54,Bajo
28,4,963.2337108438848,23,Bajo
40,0,33.92864861216846,31,Bajo
65,17,313.28112945012487,13,Medio
39,11,669.5310306637668,57,Alto
34,12,891.9483948823621,12,Alto
22,8,263.8415370782011,35,Medio
61,1,931.1728160440315,18,Bajo
28,4,598.1802518341963,21,Bajo
47,12,802.9981607659369,45,Alto
32,15,403.23523126382827,47,Medio
44,15,220.0585787412046,42,Medio
52,2,912.1230612932162,1,Bajo
50,3,933.8045097221565,38,Bajo
37,10,502.5993927125941,41,Alto
33,13,16.43006583926394,42,Bajo
51,2,118.68512413370043,47,Bajo
19,15,577.2976806294046,9,Medio
52,14,33.538935278867356,23,Bajo
57,9,402.9428047468283,14,Medio
45,8,310.33624611629244,11,Medio
64,10,717.2047926481827,7,Medio
56,15,65.02288621845594,31,Bajo
23,9,493.8439562875146,24,Medio
26,16,583.3231271768493,26,Alto
37,18,621.1181652920915,30,Alto
18,1,411.10609529677146,34,Bajo
25,1,311.32410559525545,46,Bajo
40,5,685.6681033997772,38,Medio
20,18,849.0933576214701,5,Medio
21,7,696.68146140505,5,Medio
42,2,932.7813418026494,19,Bajo
64,13,720.0908901043479,51,Alto
55,15,766.9725466734822,38,Alto
32,0,176.22416463606797,28,Bajo
38,2,425.3442480814447,26,Bajo
52,17,490.20477764640555,42,Medio
63,8,263.73023067166156,23,Medio
69,5,533.254461752725,46,Medio
31,0,297.88402477962904,49,Bajo
53,9,690.6270718763718,30,Medio
29,5,475.5855919361441,3,Medio
34,11,464.21888472634527,28,Medio
56,3,983.8061057224836,33,Bajo
26,12,398.52040005714474,42,Medio
52,16,368.67247826367264,3,Medio
30,7,325.41832756982785,5,Medio
32,19,895.8017287660401,57,Alto
35,2,501.75658783719643,19,Bajo
68,11,604.0143327058291,42,Alto
50,6,189.01029421237106,58,Bajo
23,11,545.5329364048777,57,Alto
44,1,281.9017109398034,48,Bajo
40,13,733.3305520502487,1,Medio
44,4,834.2030653044583,38,Bajo
51,8,717.6625852099648,9,Medio
63,10,732.9417246075548,5,Medio
55,4,517.3499570783218,59,Bajo
31,2,714.996875770794,46,Bajo
53,16,428.4600661530787,42,Medio
25,1,654.9742619943169,34,Bajo
52,0,266.4488180193095,37,Bajo
36,6,79.05944218889005,33,Bajo
47,13,419.3385314807488,25,Medio
31,4,467.16037422268505,42,Bajo
37,18,263.84308660680307,29,Medio
66,10,730.4324232231653,58,Alto
42,1,82.81497418651641,25,Bajo
57,7,230.5208411353967,54,Medio
41,8,751.0790712690906,59,Medio
31,2,442.75303100261226,9,Bajo
43,1,708.2307877989193,3,Bajo
55,6,571.8110190057603,15,Medio
40,4,951.2056224973888,4,Bajo
39,4,601.8178743956047,45,Bajo
65,19,24.720284602064506,38,Bajo
36,12,359.3485769992907,20,Medio
63,19,151.6300753826606,49,Bajo
68,5,925.3873408217262,23,Medio
20,19,112.97232974222952,37,Bajo
59,17,393.8295964997766,47,Medio
36,1,233.83820169042525,8,Bajo
26,5,848.254770492766,57,Medio
45,8,315.4808326130278,37,Medio
37,2,991.9745483112185,56,Bajo
62,0,48.23043955612838,45,Bajo
24,0,136.9940047379402,33,Bajo
31,18,232.39238866481804,33,Medio
26,4,812.9949797981578,7,Bajo
36,12,879.7320369733756,22,Alto
64,18,80.73686680332813,5,Bajo
69,11,42.13554034465364,46,Bajo
31,15,747.1112885335335,15,Alto
55,18,142.01848668607732,21,Bajo
53,2,141.6686012038928,25,Bajo
57,11,32.14286914948498,17,Bajo
34,4,59.30979880758765,56,Bajo
47,1,271.03870400953423,50,Bajo
26,6,74.35543451669824,7,Bajo
50,12,375.19030074268284,54,Medio
69,14,834.4472809150756,58,Alto
42,2,333.05705474837674,50,Bajo
31,19,730.555820953578,19,Alto
28,4,102.97086518271979,52,Bajo
52,7,662.7814355452979,7,Medio
58,0,323.57971142486065,40,Bajo
31,7,752.2553499100677,45,Medio
47,17,144.88949391581806,59,Bajo
58,19,898.9045439868371,50,Alto
21,15,250.15143086895725,24,Medio
21,17,359.6064153483647,11,Medio
45,19,950.6789037098613,41,Alto
25,11,582.6975361335503,55,Alto
19,12,372.11380377339174,1,Medio
58,12,950.1061255632953,54,Alto
63,9,335.78664272113167,32,Medio
39,6,103.92200554842798,40,Bajo
58,13,996.8803989808256,53,Alto
33,15,275.1664713533247,44,Medio
46,14,852.7452702126113,2,Medio
66,11,173.88538687485638,15,Bajo
65,8,734.0404320596043,21,Medio
47,7,529.2049005275295,24,Medio
29,17,981.0974927072283,50,Alto
52,17,557.3020525314755,17,Alto
28,12,34.76500037194559,47,Bajo
63,17,607.839209727847,52,Alto
67,14,153.8632917732598,52,Bajo
38,3,800.5555061292663,9,Bajo
38,16,858.002514525,35,Alto
22,4,487.27258360676717,20,Bajo
65,15,785.3892424817757,19,Alto
37,8,153.65962812678907,18,Bajo
54,9,497.1574046702896,20,Medio
20,17,400.0048220436788,30,Medio
61,16,615.2042131825506,40,Alto
50,17,54.03241691512839,1,Bajo
26,6,754.6016098661411,24,Medio
26,3,88.33799657993684,24,Bajo
21,4,659.9068023548632,47,Bajo
52,15,28.27265328454478,19,Bajo
34,2,833.5691831191622,30,Bajo
51,17,182.9526339215435,26,Bajo
41,13,520.3425012172206,42,Alto
49,14,268.87797469034314,44,Medio
18,16,725.4207300404578,38,Alto
25,0,328.137589187824,29,Bajo
62,16,727.363101652434,13,Alto
40,10,292.02249476712177,4,Medio
64,16,754.9483600264024,45,Alto
57,13,40.299441373535196,17,Bajo
29,19,290.47822202010997,33,Medio
29,18,503.64717137587616,5,Medio
63,6,54.60898610052822,28,Bajo
64,12,194.17372075756586,24,Bajo
32,17,935.1916118247913,17,Alto
58,13,977.0659225283873,50,Alto
36,0,742.3524479165808,39,Bajo
43,6,259.6780501107437,48,Medio
69,7,267.9122709816093,40,Medio
46,17,649.3324542171222,44,Alto
39,8,126.42362043271476,46,Bajo
57,0,948.8262866260629,51,Bajo
38,16,232.56477051508273,11,Medio
68,18,999.6392691711894,12,Alto
55,5,500.7764573494358,13,Medio
37,2,773.715689103007,8,Bajo
46,4,12.16225356050166,1,Bajo
68,1,889.8589407041255,9,Bajo
21,19,277.30202433277464,28,Medio
24,3,671.2573771025847,2,Bajo
45,9,808.2917279856538,14,Medio
45,9,172.50626315341202,13,Bajo
21,10,448.08438651593667,48,Medio
39,15,498.8975812454041,2,Medio
29,16,318.9982706858125,4,Medio
62,15,486.93827143169165,12,Medio
20,6,324.37020107878465,48,Medio
39,15,367.14026760465714,10,Medio
61,2,672.6378669157116,3,Bajo
19,15,636.2673356219472,4,Medio
41,7,239.94306853954998,6,Medio
51,11,898.5080559474703,23,Alto
44,2,864.1606602146767,5,Bajo
58,16,513.9924736230521,50,Alto
18,17,438.91823526879284,3,Medio
25,10,383.08742315426775,10,Medio
40,3,710.1952394797747,43,Bajo
55,15,674.9493966373758,19,Alto
23,16,204.2188008685989,14,Medio
39,8,674.7434509873577,21,Medio
42,5,259.90688216101955,43,Medio
35,19,28.37275315829031,28,Bajo
34,1,702.2165907620033,21,Bajo
29,8,648.3456664361421,36,Medio
23,5,416.701169750598,24,Medio
43,2,530.429195360311,54,Bajo
44,19,947.6974997887021,38,Alto
25,5,599.2481790963833,17,Medio
36,6,661.3050959831661,22,Medio
59,0,73.27220773964967,19,Bajo
18,0,174.334516068374,45,Bajo
46,4,307.9427536474723,54,Bajo
62,5,543.9855248478617,10,Medio
66,12,778.824987023488,11,Medio
52,1,328.02846901070114,38,Bajo
57,14,362.8186061739862,2,Medio
31,14,263.5893763220114,33,Medio
52,12,262.0632360023528,43,Medio
65,13,949.3752074358486,31,Alto
62,6,639.1026078227011,48,Medio
37,13,164.34223110454735,35,Bajo
66,9,725.0260923034173,37,Medio
30,16,724.8009319264287,47,Alto
55,13,669.805494093168,47,Alto
66,7,143.37324063975697,36,Bajo
63,3,413.91156863489107,23,Bajo
66,15,115.688767189469,36,Bajo
25,12,818.4542990512151,40,Alto
60,19,658.6204217461401,39,Alto
37,17,512.1318974001401,26,Alto
50,13,349.58532173559064,25,Medio
43,17,192.40697974948907,17,Bajo
56,4,115.38311294477681,15,Bajo
38,8,969.5482014615305,37,Medio
66,2,207.65215553646283,45,Bajo
59,7,69.27588045417181,4,Bajo
60,19,962.0501044606715,22,Alto
58,9,553.4622239442489,17,Medio
26,18,798.6901676412315,22,Alto
41,2,53.32818872633537,17,Bajo
54,10,571.2763989048581,14,Alto
66,10,404.22786447681517,14,Medio
58,16,774.2447900063846,17,Alto
34,15,48.041389182668006,8,Bajo
41,6,407.6736628759982,34,Medio
38,3,801.0826852913341,26,Bajo
68,18,527.4702919919863,45,Alto
56,11,554.538353588618,30,Alto
58,14,106.19303514630585,22,Bajo
56,10,141.00725055889046,16,Bajo
30,4,680.229609312128,30,Bajo
28,4,678.2961560670207,16,Bajo
63,14,979.3123603097506,38,Alto
36,17,714.8334581848949,54,Alto
28,10,498.3110609741128,24,Medio
30,11,858.7545452982173,36,Alto
63,1,113.42825595777687,35,Bajo
62,19,454.80286268729196,6,Medio
18,14,294.23801981829405,4,Medio
57,19,113.59142885834933,18,Bajo
61,3,765.8670638731626,6,Bajo
36,17,515.6841101938951,26,Alto
29,5,561.2010326985157,37,Medio
25,18,417.1426360312257,27,Medio
25,10,465.73385928670785,41,Medio
62,1,124.8572132517731,11,Bajo
29,7,676.1886460441067,38,Medio
65,10,438.1228860091616,16,Medio
50,4,818.5998973982875,19,Bajo
62,17,204.32432814164534,43,Medio
43,17,213.0045424846474,53,Medio
56,13,649.3019758153808,15,Alto
45,9,847.543389163423,26,Medio
22,2,477.4758602319936,56,Bajo
25,8,729.684330045769,41,Medio
42,2,999.3366222781548,56,Bajo
44,10,990.3629833316388,31,Alto
63,11,746.8934743934831,19,Alto
40,11,742.1906247814663,57,Alto
47,2,255.14269832691662,51,Bajo
62,6,835.204235228336,24,Medio
64,13,411.05110577664936,58,Medio
40,10,962.3739707681544,9,Medio
66,6,90.61341181986616,23,Bajo
64,9,441.4819651839988,4,Medio
37,10,560.2820828066637,10,Medio
35,14,411.1046450153032,9,Medio
35,18,218.4733985998939,19,Medio
19,15,597.0586038946848,15,Alto
21,19,758.3587354788862,51,Alto
47,11,648.3902100599945,34,Alto
50,17,242.1043603199591,42,Medio
53,12,734.2918649248387,19,Alto
35,4,264.32882798411765,49,Bajo
54,3,183.45033929479962,52,Bajo
36,13,693.7613352843349,56,Alto
64,7,844.3593736527898,21,Medio
45,8,486.72405321960866,34,Medio
57,18,536.0778752070534,51,Alto
37,2,309.72009476652016,17,Bajo
66,4,499.6718349589319,18,Bajo
50,17,140.66316803228312,17,Bajo
29,0,956.2725213861602,2,Bajo
68,7,802.3570471200303,51,Medio
32,18,671.2933302139629,1,Medio
58,16,542.812427967559,43,Alto
56,16,794.2474448656849,57,Alto
19,10,499.80966718994625,10,Medio
46,1,306.9741690729872,37,Bajo
58,5,168.77049281500533,48,Bajo
27,13,651.1097329137892,56,Alto
19,2,930.1314875762489,5,Bajo
68,11,162.08236796930765,56,Bajo
28,3,188.2178646002987,55,Bajo
30,11,439.26997307543974,12,Medio
27,12,808.8303544404921,36,Alto
31,1,300.98350168178956,31,Bajo
35,1,261.3737954233278,55,Bajo
68,14,623.7666285482055,38,Alto
26,16,540.2586340555886,51,Alto
56,6,69.6181608007839,9,Bajo
45,13,90.67507753618378,44,Bajo
